Id,Predicted
0,-15448.295739262527
1,-26945.549240086882
2,-9936.130379599355
3,-21522.580727808043
4,-133737.6890626462
5,-15312.426679633163
6,-18508.910025027184
7,-21052.228256643568
8,-7427.284912823614
9,-8094.674791912123
10,-6613.135462096429
11,-13648.877030510559
12,-7236.358646406873
13,-32096.895728170206
14,-14399.59470622287
15,-7433.998154041304
16,-4756.817895630034
17,-26633.016294195953
18,-10094.042499342093
19,-30561.66766540946
20,-27178.847047543244
21,-38001.94982124411
22,-15906.960605869192
23,-7252.580713731964
24,-568670.5824774489
25,-6370.231418343001
26,-56915.072187924845
27,-39253.97236307773
28,-12783.910692962498
29,-11807.118531327584
30,-34735.235123817314
31,-41215.97230465794
32,-5107.588469019
33,-5630.450530266184
34,-16780.19956853012
35,-12580.748092563377
36,-4134.147332416163
37,-22080.809057859526
38,-65964.5035216322
39,-5771.481910925828
40,-27971.40550709255
41,-32654.92223595537
42,-7010.200075618418
43,-10082.237806190582
44,-25330.246807406824
45,-35672.94373513732
46,-172588.6944175014
47,-6241.004445599276
48,-8742.99023783628
49,-6173.69406469895
50,-15193.389114553103
51,-12943.62896965259
52,-43242.86341231891
53,-30304.120161906536
54,-11396.585448471147
55,-11301.682530782558
56,-155804.2618513019
57,-15083.16043289226
58,-4515.236261882981
59,-7747.590613110206
60,-9711.162209260112
61,-21041.85427113619
62,-15548.978439941466
63,-27015.157892289335
64,-11294.879013058986
65,-83879.88022981066
66,-19830.91971120054
67,-11585.348650205151
68,-8881.775622296287
69,-45653.776599466655
70,-7848.362328789809
71,-3751.070011647437
72,-14636.006213709888
73,-11619.386568795828
74,-8782.31053570418
75,-14252.099048337494
76,-10568.238806033656
77,-4415.121747104653
78,-6897.345915356141
79,-5591.826911494521
80,-10465.003402770692
81,-38628.651660492214
82,-4895.5806102762745
83,-10977.167371475578
84,-9042.950260146123
85,-10695.841241852873
86,-7193.483199194061
87,-33621.749129583855
88,-6250.3288373042005
89,-44631.98161847878
90,-29183.8801383422
91,-37118.39201508191
92,-25851.587744486922
93,-9802.949922488468
94,-4648.737612565959
95,-4888.518232582252
96,-5606.597473289086
97,-55630.01471417135
98,-15579.883613934542
99,-10385.351265753203
100,-10740.721126834682
101,-30033.470017050397
102,-34877.12841726629
103,-7479.124232954591
104,-10215.236523154343
105,-13431.217758448176
106,-72180.88750001775
107,-9498.435821989116
108,-123591.90538560267
109,-15867.521441889787
110,-35618.17813991632
111,-5429.287962346154
112,-9913.64025730064
113,-6011.248958871211
114,-6120.619664803345
115,-25075.351091897366
116,-12048.987104243743
117,-7311.2881493195755
118,-36634.86819452855
119,-6462.538093357838
120,-9138.097426226808
121,-12882.053885675252
122,-9061.00165676603
123,-5697.671774760991
124,-60452.066801248664
125,-119206.69756678856
126,-365712.29108031286
127,-5286.1703921270455
128,-6637.357416749736
129,-12989.106592156973
130,-13537.330801765047
